2018-02-26 19:06:04,"b'She was drunk, that\xe2\x80\x99s probably why she drowned. Stop trying to make her husband look like a murderer. #SrideviDeathMystery'"
2018-02-26 19:06:00,b'#SrideviDeathMystery\n\nLIQUOR DRINKING IS INJURIOUS TO HEALTH \xf0\x9f\x8d\xbe\xf0\x9f\x8d\xbb'
2018-02-26 19:06:00,"b'Deaths from #Drowning in #Bathtubs Up 70% in 10 Years.\n\nOne shouldn\xe2\x80\x99t\xc2\xa0soak deeply in a\xc2\xa0bathtub for longer than 10 minutes, and shouldn\xe2\x80\x99t bathe while under the influence of #alcohol.\n#Sridevi \n#SrideviDeathMystery \n#Dubai'"
2018-02-26 19:05:47,b'Indian media be like \n#SrideviDeathMystery \n#NewsKiMaut https://t.co/IM8f1xWwXV'
2018-02-26 19:05:43,b'@inclusivemind @Mayavi101 @Vidyaraj51 @INCIndia jawaab to de fattu\n#WoMannKiBaat\n#SrideviDeathMystery\n#KyaUlluBanaya\nManoj Baitha\nShashi Tharoor\nAccidental Drowning'
2018-02-26 19:05:41,"b""#SrideviDeathMystery Hope it doesn't become another #sheenabora #Arushi case ! @republic @ndtv @TimesNow @BBCWorld @cnn @the_hindu @PMOIndia"""
2018-02-26 19:05:39,b'#SrideviDeathMystery #DivyaBhartiDeathMystery Be it #Dubai #America or #India The rich knows how to get away with crimes...no big deal'
2018-02-26 19:05:37,b'As India speculates #SrideviDeathMystery #Sridevi here are some answers @aajtak ...Finally looks like Sunanda can R.I.P https://t.co/K9lfxmvFvt'
2018-02-26 19:05:36,"b'How insensitive we people are. A death must never to be a point of gossip. Whatever the truth is,will be revealed by delegated officials. Let the soul rest in peace and specially the mourning family. #SrideviDeathMystery #stopthat'"
2018-02-26 19:05:35,"b'This is nasty, mainly the game that the Dubai hotel staffs are playing to gain cheap attention and publicity! Let her body be back to her homeland #SrideviDeathMystery'"
2018-02-26 19:05:30,"b""@inclusivemind @Vidyaraj51 @INCIndia @Mayavi101 Lolz https://t.co/fMUz2Xvyzh\nHere's the link kid. Keep ranting\n#WoMannKiBaat\n#SrideviDeathMystery\n#KyaUlluBanaya\nManoj Baitha\nShashi Tharoor\nAccidental Drowning"""
2018-02-26 19:05:25,"b""#SrideviDeathMystery Nobody care's if there's traits of alcohol or for that matter even drugs, fuck you TRP hungry media who can go to any extent to create news. Let the diva RIP and go fuck yourself you morally bankrupt media."""
2018-02-26 19:05:13,b'#SrideviDeathMystery no offense... https://t.co/TtvOjTSHQ4'
2018-02-26 19:05:00,b'Its a grt loss of our bollywood industry.  Still  cant believe  dat sriji is no more.she is always alive in our heart and always miss her.  May god give strenth  to his family. RIP #SrideviDeathMystery'
2018-02-26 19:04:57,"b""@sagarcasm Her body must've been wet n all in the bathtub so how did people came to the cardiac arrest conclusion? #SrideviDeathMystery"""
2018-02-26 19:04:54,b'The news channels are really using this time to gain alll the trp they possibly can #SrideviDeathMystery'
2018-02-26 19:04:46,b'Was it a natural death or is it a well planned murder?? BC everyone started speculation. For god sake let all d details come out till pls allow each family member aside. They hv lost der an important family member. #SrideviDeathMystery'
2018-02-26 19:04:39,"b'Ok, so @CNNnews18 news 18 is not even 0.2 per cent of @abpnewstv news but we have @sardesairajdeep giving us gyan on how channels should give news #abpnews #cnnnews #aap #bjp #SrideviDeathMystery https://t.co/FJAqL1vA4D'"
2018-02-26 19:04:39,b'Me after watching times now...\n\n#SrideviDeathMystery\nIndian media https://t.co/IkAuGmdcXC'
2018-02-26 19:04:31,b'#SrideviDeathMystery @DubaiPoliceHQ was she hit? Was it suicide? How can anyone break door of hotel bathroom? Demonstrate? Friend called? Flight ticket booking? CCTV records. Time lag? Too many questions. Seal room. Medicines?'
2018-02-26 19:04:14,"b'@Manish_humanity @inclusivemind @Vidyaraj51 @INCIndia Beta wo personal banking ka hai, main investment banking me hu. kisi achhe school me ja, madarsa chhod de\n#WoMannKiBaat\n#SrideviDeathMystery\n#KyaUlluBanaya\nManoj Baitha\nShashi Tharoor\nAccidental Drowning'"
2018-02-26 19:04:02,b'I\xe2\x80\x99m sure @aajtak has a photoshop team that makes those Good Morning gifs for family WhatsApp groups. #SrideviDeathMystery #Sridevi https://t.co/NZwW2yibr1'
2018-02-26 19:03:44,"b""#SrideviDeathMystery Boney Kapoor's surprise visit makes to think that the Sridevi's death is not accident! Another mysterious death after Tamil nadu  x- CM's  death!"""
2018-02-26 19:03:41,"b""Perennial scandal mongering qualifies as mild and decent, one wonders how bad the American media would be. With this #SrideviDeathMystery saga, the Indian media has virtually plunged to it's lowest depth. What next? Setting the benchmark for nadir in journalism? //"""
2018-02-26 19:03:37,"b""The media and people are debating &amp; investigating about the #SrideviDeathMystery. But, there are many innocent children's have been killed in the Syria. Nobody cares and talks. It's kinda shame, indeed."""
2018-02-26 19:03:35,b'Please let #Sridevi go in peace! Please! #SrideviDeathMystery'
2018-02-26 19:03:35,"b'Whole day Every media channels talks about Sridevi demises,long debate accendienty drowning&amp; gives homage to her family but atleast 5 minutes no media person talks about 27 year old youth demise who brutely killed by group of people      #SrideviDeathMystery'"
2018-02-26 19:03:27,"b'Trends for you \n#MWC2018\n43.9K Tweets\n#SrideviDeathMystery\n#TOISA2018\n1,304 Tweets\nFirst Look\n34.3K Tweets\n#HealthcareRevolution\n6,650 Tweets\n#Kaaliyan\n#KyaUlluBanaya\n8,393 Tweets\nKiller MTV Box Cricket League\n#SEOTalk\n#KKvsLQ\n21.2K Tweets\n@ManManaspreet  Follow and retweet!! https://t.co/ZoGFyFyxyT'"
2018-02-26 19:03:22,b'#SrideviDeathMystery\n\nAccidental Drowning\n\nIs She by any means connected with Judge Loya or Sohrabuddin?\n\nCross check Mobile Tower details of Amit Shah.  Was he in Dubai that night? https://t.co/72Xwe9jUg9'
2018-02-26 19:03:20,b'@SuziMann are you talking abt @abpnewstv .. the anchor was over excited as if she was narrating some crime story... #SrideviDeathMystery'
2018-02-26 19:03:19,"b""While #SrideviDeathMystery is trending, the Great Investigative Media in India is failing to unearth an even bigger mystery that Raima (@raimasen) and I are 100% Compatible for marriage even without Aadhaar, as per Name Numerology, in a Digital World where only 'numbers matter'. https://t.co/42LEwFxWci"""
2018-02-26 19:03:17,"b'Dubai government is just harassing the Kapoor family! The international media, especially the media reports from Dubai are playing ploy #SrideviDeathMystery'"
2018-02-26 19:03:16,b'@TimesNow @timesofindia Why the bathtub was filled with water if she was drunk and unconscious?? If she was conscious enough to bathe then there is no point in \xe2\x80\x9cAccidental Drowning\xe2\x80\x9d. It\xe2\x80\x99s MURDER.\xf0\x9f\x92\x94 #SrideviDeathMystery'
2018-02-26 19:03:15,"b""The last vestiges of little bit of journalistic ethics left in the Indian media has gone to the dogs with this #SrideviDeathMystery Didn't the junior orange man said Indian media is mild and soft somedays back? If this yellow journalism filled with hyperboles and /1"""
2018-02-26 19:03:15,"b'SHASHI THAROOR\'S NEST BOOK WILL BE ""schizophrenia""\n\n#SrideviDeathMystery\n#HealthcareRevolution\n#KyaUlluBanaya\n#TOISA2018\nManoj Baitha\n#WoMannKiBaat\n#ArrestHitAndRunBJPNeta\n#NewsKiMaut\nIndian Media\nShashi Tharoor'"
2018-02-26 19:02:53,"b'@yakku_kroorsing @Vidyaraj51 @Mayavi101 @INCIndia Bolne de, govt college ka hu, \n#WoMannKiBaat\n#SrideviDeathMystery\n#KyaUlluBanaya\nManoj Baitha\nShashi Tharoor\nAccidental Drowning'"
2018-02-26 19:02:51,b'How big the bath tub in the hotel? She is not tinny woman who can be drowned in water. How much she drunk  that she enable to get from the tub . #SrideviDeathMystery'
2018-02-26 19:02:38,b'@AlyGoni Logon ka kaam hai baatein bannana n to jus spread rumors\xf0\x9f\x99\x84no1 cares thngs thy r sayng r true or not jus bolte jao..news channls r debatng on diva\xe2\x80\x99s death\xf0\x9f\x99\x84no dignity n respect left\xf0\x9f\x99\x88it must b so disturbng fr family membrs to hear all ths n spclly daughtrs\xf0\x9f\x99\x88 #SrideviDeathMystery'
2018-02-26 19:02:35,b'Indian media following #Sridevi death news...\n#SrideviDeathMystery https://t.co/FSXXcs2UFw'
2018-02-26 19:02:27,b'Amazon Pay Partners Quiz Contest 27 February Tuesday\nhttps://t.co/etTVMlMDf1\n#AmazonPayPartners  #amazon #quiztime #todayquiz #AmazonPayBalance\n#HealthcareRevolution #TOISA2018 #SrideviDeathMystery #womaankibaat #amarsingh #amazon'
2018-02-26 19:02:11,"b""Shashi Tharoor #ShashiTharoor \nwhat's your take on #Sridevi's Death?\n\n#SrideviDeathMystery \n#sridevideath"""
2018-02-26 19:02:10,b'#SrideviDeathMystery\nAll the news channels are showing \nclips and songs in memory of \nsridevi \n\nJust wondering \xf0\x9f\xa4\x94\nwhat will they show if something happens to Sunny Leone'
2018-02-26 19:02:05,b'I don\xe2\x80\x99t think so these people will leave until it becomes a dusted standing case file next to j\xe2\x80\x99s death \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbbplease let their family do the final rituals soon # pay respect \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbb #SrideviDeathMystery'
2018-02-26 19:01:55,"b'News anchor hosting her show in a bathroom setup, a wine glass being photoshopped, this hashtag #SrideviDeathMystery\n\nWhat a matured day our News channels are having. \n\n#RIPSridevi - God bless the family.'"
2018-02-26 19:01:47,"b""I really can't believe what the media want us to believe how can someone drown in a bath tub \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 with all her weight and height. The real truth must be that she either died before drowning or was drowned. Spit it out #SrideviDeathMystery https://t.co/d6ZtbpAyLk"""
2018-02-26 19:01:45,"b""Post mortem done by doctors of @DubaiPoliceHQ of #srideviji is highly suspicious who don't even know the spelling of 'DROWNING' !@navdeepsuri @SushmaSwaraj Pl take note for needful. @TheNationalUAE @khaleejtimes #SrideviDeathMystery https://t.co/buJHYeoFp5"""
2018-02-26 19:01:44,"b'#SrideviDeathMystery \nMany things are missing\n1) amount of alcohol in blood\n2) time of death\n3) who filled the bathtub with water\n4) if she was so drunk, how could she fall exactly inside the bathtub and not hit her head anywhere else\n5) if she fell, did water not splash??'"
2018-02-26 19:01:44,b'Should be \xe2\x80\x98murder mystery\xe2\x80\x99 not #SrideviDeathMystery'
2018-02-26 19:01:36,"b""#SrideviDeathMystery it's wise to conduct a post mortem in AIIMS to clarify the cause of death, which I believe Kapoor will not object ??"""
2018-02-26 19:01:35,b'\xe2\x92\x88 #SrideviDeathMystery\n\xe2\x92\x89 #TOISA2018\n\xe2\x92\x8a Manoj Baitha\n\xe2\x92\x8b #HealthcareRevolution\n\xe2\x92\x8c #WoMannKiBaat\n\xe2\x92\x8d #KKvsLQ\n\xe2\x92\x8e Shashi Tharoor\n\xe2\x92\x8f Shashi Kapoor\n\xe2\x92\x90 Indian Media\n\xe2\x92\x91 First Look\n\n2018/2/27 00:24 IST #trndnl https://t.co/LZ0lSnKin9'
2018-02-26 19:01:13,"b""#SrideviDeathMystery Bath tub isn't a place to drown.Finally a Nationalist like you gets sucumbed to be killed."""
2018-02-26 19:01:07,"b'Sridevi died twice, first in Dubai then on our News TV channels.\n#SrideviDeathMystery'"
2018-02-26 19:01:00,b'Finally.....\nLIQUOR DRINKING IS INJURIOUS TO HEALTH\n#SrideviDeathMystery'
2018-02-26 19:00:56,"b'@yakku_kroorsing @Vidyaraj51 @INCIndia Believe in everything he said. Big fan. I feel Bhagat Singh, Chandrashekhar Azaad and Subhash Chandra Bose shud b given more importance. Sadly we keep pandering to Nehru dynasty\n#WoMannKiBaat\n#SrideviDeathMystery\n#KyaUlluBanaya\nManoj Baitha\nShashi Tharoor\nAccidental Drowning'"
2018-02-26 19:00:53,"b""#Sridevi 's death is ______...\n\n#SrideviDeathMystery"""
2018-02-26 19:00:48,b'#SrideviDeathMystery\namar singh knows the detail of all the lady celebrities that even their husbands dnt know.\nIs he telling the truth ?'
2018-02-26 19:00:42,b'Sick! #SrideviDeathMystery https://t.co/VaL06KWZ6s'
2018-02-26 19:00:25,"b'Pic 1 - Expected ,\nPic 2 - Reality !\nThis Is The Real Face Of Indian Media \xf0\x9f\x98\xa5\n\n#SrideviDeathMystery https://t.co/b4l2h22gRk'"
2018-02-26 19:00:20,b'And our sick media raised #SrideviDeathMystery \xf0\x9f\xa4\x90\xf0\x9f\x99\x81 https://t.co/zNQLQTCmz0'
2018-02-26 19:00:14,b'Pls check Rigor Mortis &amp; check Phone Record #SrideviDeathMystery #TOISA2018 #TimeisNow #republictv #wion #aajtak #SrideviDeathMystery #sridevi'
2018-02-26 19:00:03,"b'#Dubaiprosecutionmagistrate\n@DXBMediaOffice @DubaiPoliceHQ firstly please correct spelling of ""drawing"" to drowning! #SrideviDeathMystery world is watching it\'s not a bollywood movie must investigate @ndtv @nytimes @BBCBreaking cctv, phone records, flight booking, door break,'"
2018-02-26 19:00:01,"b'Sridevi died twice, first in Dubai then on our News TV channels.\n\n#SrideviDeathMystery'"
2018-02-26 18:59:50,"b""Won't be surprised if there's a movie  based on her death coming soon #SrideviDeathMystery"""
2018-02-26 18:59:50,"b'#SrideviDeathMystery IfDBloating Time is about3days&amp;Ddate of death corresponds2it by a postmortem done in India,Dubai report is suspicious??'"
2018-02-26 18:59:45,b'Sri Devi passed away but it\xe2\x80\x99s the Indian journalism that\xe2\x80\x99s dead.\n\n#SrideviDeathMystery'
2018-02-26 18:59:43,b'When a celebrity dies :\nForeign media : R. I. P\nIndian Media  : T. R. P \xf0\x9f\x98\x92\xf0\x9f\x98\x92\n\n#Sridevi #SrideviDeathMystery Accidental Drowning\n#SyriaIsBleeding #Syria #syrianchildren #SylvesterStallone \n\n#Sridevi'
2018-02-26 18:59:39,"b""No of people having opinion on other current affairs VS No of people having opinion on Sridevi's death\n#SrideviDeathMystery https://t.co/T5TIbHXdM4"""
2018-02-26 18:59:29,b'RIP Sridevi\n#RIPSridevi\n#SrideviDeathMystery https://t.co/gopUF4GtfZ'
2018-02-26 18:59:28,b'WTF is Maut ka bathtub? How Insensitive our Indian Media has turned in to just for TRP ! #SrideviDeathMystery https://t.co/YdV2t8mvAB'
2018-02-26 18:59:28,b'Haven\xe2\x80\x99t watched the news at all since 10 hours.. #SrideviDeathMystery'
2018-02-26 18:59:20,"b""all of sudden #Indian #Media started playing Dancing and hugging video of Legendary #Sridevi with #bonnykapoor .question arises. Note: Indian media houses works for #Money they don't follow any journalism ethics, each sensible people knows this in #India. #SrideviDeathMystery https://t.co/PbvOziq9iO"""
